content,polarity
'Midi Pyrénées la gueule qu'elle tire a chaque fois!! #MissFrance',0
'Je prefere miss cote d'azure et miss alsace #MissFrance',1
'Et ça continue avec Anggun. Eh bien_ on est servi en musiques looses ce soir !!! #MissFrance',0
'Miss Bourgogne est en place #missfrance',Nan
'miss Bretagne a toutes les chances vu son maillot #MissFrance #TF1',Nan
'Habillées ou pas faut sortir Guyane_ Bretagne et Martinique ! #MissFrance',Nan
'#MissFrance MissMartinique est golee en V comme les mecs',0
'Miss Guyane est super jolie en faite! Miss Alsace_ Miss Languedoc et Miss Guyane voilà! Les autres NEXT! #MissFrance',1
'Trois mecs devant Miss France... Ça critique xd #missfrance #tf1',Nan
'Perso_ j'suis en train de danser comme un cas soc' là. #MF #TF1',Nan
'1)Alsace 2)Bourgogne 3) Réunion #missfrance',Nan
'Miss Alsace elle a les cheveux de la Petite Sirène #MissFrance #Disney & bien sur Miss Aquitaine n'est pas dans les 12 #cétaitàprévoir',Nan
'je deviens ouf avec Miss ALSACE #MissFrance #UneRousseCommeMISSFRANCE #MissAlsace',Nan
'Le défilé en maillot deux pièces c'est plus sexy que le défilé en maillot une pièce ? bit.ly/tMSLrf #missfrance',0
'Miss Martinique a un corps d'une enfant de 2 ans #MISSFRANCE',0
'Miss Martinique on dirait que c'est une somalienne. #missfrance',0
'Je vois beaucoup miss Cote d'Azur en tant que miss France.. enfin toutes. Sauf la Bretagne qui est_ je trouve_ laide. #tf1',0
'#MissFrance #TF1 Miss Martinique reste ma préférée!!! #SachezLe',1
'Miss Alsace est la seule canon je trouve. #MissFrance',1
'Miss Bretagne_ c'est un jeu des 7 erreurs #MissFrance',0
'Pays de Loire : OUI ! #MissFrance',1
'Miss Martinique est super mal foutue : trop d'épaules_ pas de hanche. #MissFrance #TF1',0
'Miss Bourgogne que dire..Elle est vraiment pas belle ! #MissFrance',0
'Miss Martinique = body perfect #MissFrance',1
'Bah franchement je dis Miss Alsace. #missfrance',Nan
'les fesses de Miss Martinique #Miiiiam #MissFrance',1
'C'est clairement le plus beau jour de la vie de Miss Midi Pyrénées qui donne tout ce soir. #missfrance',1
'Euh non_ pas celui de Miss Martinique. Elle est trop maigre #MissFrance',0
'Miss Alsace &gt_ Miss Guyane . #MissFrance',Nan
'Pas mal Miss Pays de Loire en fait! #MissFrance',1
'Pays de Loire elle est belle aussi ! #MissFrance',1
'Grâce à Miss Bretagne Miss Bourgogne ne se fait pas trop clasher mais quand même ce machin_ même un DSK bourré n'en voudrait pas #missfrance',0
'Y'a Rihanna qui s'est présenté à Miss France ou quoi ? #missguyane #missfrance',Nan
'Allez pour délirer tout le monde vote pour miss bretagne #missfrance',Nan
'Les hanches de l'Alsace. ♥ Miss Cote d'Azur gagne. Pays de Loire gagne encore plus. #MissFrance',Nan
'#MissFrance : Bretagne - réunion - Guyane (Pas forcément dans le bon ordre)',Nan
'Miss Pays De Loire bien foutu comme même mettez la en finale #missfrance',1
'#MissFrance Miss Provence reste ma préférée =D',1
'le mashup de merde quoi #Wes/Anggun #MissFrance #UneRousseCommeMISSFRANCE #MissAlsace',0
'#MissFrance2012 #MissFrance les 5 finalistes si y'a miss Bretagne je ne comprends pas!!',Nan
'#MissGuyane on dirait Laure Manaudou en métissé #MissFrance',Nan
'Miss guyane ressemble à Eve la chanteuse US !!!! #missfrance',Nan
'1 : Alsace. 2 : Pays de la Loire. 3 : Languedoc. Voilà voilà. #MissFrance',Nan
'je vote pour miss reunion #MISSFRANCE',Nan
'Miss Martinique c'est pas sa du tout #missfrance',0
'Mis Réunion 2è dauphine --' #MissFrance',Nan
'Ceux que critique la MissAlsace_ c'est juste des rageux_ si elle est MissFrance c'est bien pour une raison et pas pour rien.',0
'Replay : Regardez (à nouveau) toute la "Soirée de l’Élection de Miss France 2012" http://t.co/4CjskonK #MissFrance #TF1 #DelphineWespiser',Nan
'Miss France 2012 est vraiment magnifique.... #JT #TF1 #MissFrance',1
'Miss Alsace est moche_ désolé mais c'est de plus en plus pire.. #Missfrance',0
'@alexandradelay Tu as regardé l'élection #MissFrance _ hier soir? :D',Nan
'Carton d’audience pour le documentaire sur les Miss diffusé à minuit sur TF1 http://t.co/1bljyjN0',Nan
'Miss France 2012 en VIDEO : http://t.co/TmJMAcf7 #missfrance',Nan
'Est fière d'avoir comme Miss France une rouquine venant d'Alsace :) #MissFrance #MissAlsace #AlsaceLorraine',1
'Anti Endemol #TF1_ Anti évasion fiscale #Delon_ Anti censure de Geneviève de Fontenay_ pour l'élection Miss Nationale #onsoutientGenevieve',Nan
'Pour une fois qu'on a des raison d'être fière de ma région_ vive L'Alsace ! xD Ou pas c'est une région de merde et ça le restera #MissFrance',0
'Le #Téléthon et Miss France en concurrence_ c'est pas équitable ! Pour #TF1_ 7.735.000 téléspectateur et pour #F2_ 1.559.000 téléspectateurs',0
'J'ai pas trop compris le choix des musiques fait par TF1 pour présenter Amiens',Nan
'Miss Alsace est Miss France 2012 ! (Refaites lui sa couleur de cheveux et jdis plus rien elle a 1 joli sourire...) TF1 http://t.co/f9HDqz3S',1
'@JohannaAaaah C'est vrai :( dommage pourtant i'a déjà eu une ou deux élections sur TF1 c'était présenté par laurence boccolini à l'époque',Nan
'Delphine Wespiser est Miss France 2012 - News Election de Miss France 2012 - TF1 http://t.co/iIX897Ts',Nan
'Nolan Roux: Tonnerre de Brest==&gt_http://t.co/PeQ2HUHB #IciCestBrest',Nan
'Miss Guyane était la miiiiieu maiis bon cmme dab c pa les meilleurs ki gagne heiin.. #MissFrance',1
'God je suis devant la rediff de #missfrance_ j'avais pas vu qu'il y avait autant de de danseur super sexy :p',1
'Ouais bah la plus belle c'était Miss Tahiti. Mais Miss Alsace est pas mal_ j'aime bien les rousses. #MissFrance',1
'@LauryThilleman était vraiment la meilleure #MissFrance ... Gardez-là à vie_ comme Alain Delon...',1
'Un débris_ un déchet_ avec un nez aussi long que celui de Pinocchio après 8 mensonges a été élu Miss Alsace... #missfrance',0
'#blog Histoires de C.: Et bien non je n'ai pas regardé Miss France http://t.co/dIGG2hir… #MissFrance',Nan
'#MissFrance Miss Alsace ! RPZ !',Nan
'Soirée de l'élection de Miss France 2012. Vidéo replay de l'annee 2012 de l'émission Election de Miss France 2012 - TF1 http://t.co/KhZg5PZc',Nan
'Le clip Born Free de M.I.A prend aussi tout son sens après cette élection #missfrance',Nan
'Pour tous les médisants de Miss Martinique!!!! 6ème place quand même!!! Ehh ouaiii!!!!! #MissFrance http://t.co/d66ImjxV',Nan
'Delphine Wespiser_Miss Alsace a ete sacree Miss France2012 par les telespectateurs lors d'une ceremonie transmise par TF1 en direct de Brest',Nan
'Profitez bien de #missfrance 2012_ vous ne la reverrez pas avant... 1 an_ pour Miss France 2013 !',Nan
'Merde_ la nouvelle #MissFrance serait végétarienne... #Alsace',Nan
'@BarnabeOlivier @GautierTestu : Je vous avais dit que c'était la plus #bonne. Miss Alsace_ élue #MissFrance 2012 http://t.co/vBs8WHgR',1
'#MissFrance 2012 : Delphine Wespiser et un bilan bien mitigé - L’image de la femme moderne et engagée mise en sursis.… http://t.co/Yp3AqPJk',0
'@LauryThilleman Tu vas nous manquer en temps que #MissFrance. http://t.co/YXL96PFV',Nan
'Miss France c TF1...ouf on ira pas dans le Sundgau ce dimanche!',Nan
'#missfrance 2012 : "Miss France n'est pas une femme objet : un objet ne parle pas_ ne réfléchit pas" #chéboulécassélesféministes',Nan
'Pour contrer la volonté hégémonique de l'Allemagne_ le jury #missFrance a bien marqué notre territoire en votant miss #Alsace ! #Bravo',Nan
'Regarde: Une journée avec Jean-Pierre Pernaut à Amiens ( #wattv ) http://t.co/kNT3wtm7 via @tf1etvous',Nan
'Moi & @thepoweris_mine on etaient pour Pays de Loire_ mais bon ... #MissFrance',1
'Ouhhh elle a grossi Sylvie Tellier ! Genevieve etait mieux.. #missFrance',0
'“La chanson de l'année 2011” avec Nikos Aliagas bientôt sur TF1 : artistes présents http://t.co/RbmwW9cP',Nan
'Conclusion #MissFrance : Vive Valérie Bègue_ le lait_ mon ancienne future/ex/ ressemblance et vos boutades twitter.',1
'Brest : Nolan Roux dans Téléfoot sur TF1 - Breizh Foot http://t.co/jaUizC4x',Nan
'touchez vous les gens_ dans 1 mois #MissFrance on aura oublier de quelle région elle vient _) #MissAlsace',Nan
'Miss France du tps de Geneviève était cochone_ maintenant elle est laide ! Victoire des roux ! C'est la crise partout #TF1',0
'Tiens je viens de voir la tête de la nouvelle #MissFrance ... ben no comment! #MissAlsace #fadasse',0
'Sur le site de TF1 on peut voir toutes les miss SAUF Miss Champagne-Ardennes. #THATSRACIST',Nan
'Bon ben voila l'Alsace_ vous avez Delphine Wespiser Miss France 2012 :) #missfrance',Nan
'Delphine Wespiser_ miss Alsace_ élue Miss France 2012 http://t.co/70A3viYR via @Tixup #MissFrance Delphine #Wespiser',Nan
'“@Cmouadelph: Pour Miss Pays de Loire...j ai tapé "69" !!! #missfrance”coquine !!!',Nan
'@jeewing c'est la Miss France de Geneviève :p la miss anti TF1',Nan
'Breaking News : Miss Alsace est dans les 12 ! #bonsigne #missFrance',Nan
'Dailymotion - Ma soirée Miss France sur TF1 http://t.co/EBNSmS7K via @Dailymotion',Nan
'L'élection de Miss France 2012 suivie par 7_7 millions de téléspectateurs - Actu Economie en continu - TF1 News http://t.co/BRzoFeds',Nan
'News : Miss France 2012 Delphine Wespiser invitée chez Morandini et sur TF1 demain http://t.co/MVJgcvSM',Nan
'Alain Delon n'a pas vendu son vin comme le pensait Geneviève de Fontenay_ il l'a sucé hier soir pendant la cérémonie #MissFrance sur #TF1',Nan
'Car entre nous_ il était bien entamé le Alain Delon hier soir! #PreviousTweet #MissFrance #TF1',0
'@LauryThilleman @SylvieTellier ouiiiiiiiiiiiii :D Laury #MissFrance réélue tous les ans ! :D',1
'Qu'avez-vous pensé de l'élection de Miss France 2012 et de la pub pour Brest? http://t.co/Yp3AqPJk #MissFrance #Wespiser #subvention #brest',Nan
'Miss France : TF1 a enlevé les plus belles dès le départ (afin de laisser leur chance aux moches ? Ca me rappelle... http://t.co/hTWq13cS',Nan
'Il y avait la quiche lorraine et maintenant - merci concours #missFrance - nous avons la kitsch alsacienne #Alsace #jeunesfillesauxpaires',0
'Bientôt les élections de mister swagg sur tf1 ! vous votez pour Nous ou pas ? MDR',Nan
'Miss Alsace is de nieuwe Miss France http://t.co/sOubwOpY',Nan
'Miss Réunion_ je comprends pas comment elle a pu être dans les 5 finalistes... #missfrance',Nan
'Moi aussi je veux danser avec une robe de princesse #TF1',Nan
'Non mais Miss Alsace est quand même très mimi ! #missfrance',1
'C'est peu etre superficielle .. Mais la belle robes _ les beaux bijoux ect ect .. Ouesh ouesh _ ca me fais rêver!. #TF1',1
'Notre belle @LauryThilleman hier soir lors de l'élection de #MissFrance http://t.co/iNlnUcjM',1
'Moi je la trouve belle Miss Alsace_ elle au moins elle est originale et a un minimum de naturel. #MissFrance',1
'Regarde : La première journée d'une Miss France http://t.co/ubzOBblL #TF1 Election de Miss France 2012',Nan
'@BenC_85 tout le monde est sur twitter avec l'élection de #missfrance',Nan
'@LaurieMelinda Ils ont mentionné "Switched at Birth" sur TF1 pendant 7 a huit! J'aime! Ya un reportage sur @GillesMarini right now :)',Nan
'Le décolleté de @lorieofficiel en 1080p à l'élection de Miss France 2012. http://t.co/Hkqci0aH #tf1 #missfrance',Nan
'faudrait que je mette mon twitter aux couleurs de la nouvelle #missfrance mais j'ai pas envie de retirer @LauryThilleman',Nan
'Miss Alsace as Miss France 2011! She dance the flamenco! http://t.co/90htBYKz',Nan
'Hier soir twitter en folie pour #élection de #MissFrance alors en mai 2012 pour la #réélection de #NS twitter va prendre feu #TLenfolie',Nan
'La nouvelle #MissFrance Delphine Wespiser vaut pas Laury Thilleman. #True',0
'@Aur0re @flashmarmotte @NymphDesBois @lapouille Regardez le JT de 20 heures de TF1. Mini reportage sur la première journée de Miss France !',Nan
'“@SylvieTellier: Retrouvez un reportage sur la 1ere journee de Delphine Wespiser #missfrance au journal de 20h sur @TF1etVous” #fb',Nan
'Ca parle jeux vidéo sur #TF1 ça ne vaut pas la sélection de @GAMEONE',Nan
'Miss Alsace :3 #TF1',Nan
'Presque 24h après son élection et malgre vos nombreux tweets_ je n'ai toujours pas vu la tronche de la nouvelle MissFrance. Mais j'm'en tape',0
'La plus sexy c'est miss Alsace ! #missfrance #alsace http://t.co/0RoZg2zx',1
'#missfrance2012 est un thon. Miss Pays de la Loire_ 1ère dauphine était canon elle... #missfrance',0
'Delphine Wespiser (Miss France 2012) est une fausse rousse : "Je suis brune à l'origine. Cette teinture reflète mon caractère." #MissFrance',0
'"Je suis brune à l'origine"_ a révélé dimanche à France-Soir Delphine Wespiser_ Miss France 2012. #MissFrance http://t.co/RV0wBjkA',Nan
'#MissPrestigeNational - Grand retour de Yves Derisbourg_ un ancien de Miss France sur TF1',Nan
'7 739 000 téléspectateurs ont regardé l'élection de #MissFrance 2012_ 36% de Part d'Audience // Comme quoi les femmes font toujours vendre !',Nan
'Ma chanson !!!!! #TF1 #PropriétéPrivée',Nan
'Tu as #TF1 qui se paye le vieux Alain Delon pour #MissFrance et puis tu as #MissPrestigeNational qui se paye Dounia de Plus Belle la vie TOC',0
'“@wat_tv: Pour ceux qui l'ont loupé voici le défilé en maillot de bain deux pièces : http://t.co/y096smkQ #missfrance”',Nan
'Les musiques sont kiffantes en plus dans ce film :) #TF1 #LDSEP',1
'"Tu es peut-être invitée au défilé des fringues les plus craignos ?" #TF1',0
'@sebrioux Je te rejoins à 100%. Ce WE vient de subir le #Téléthon sachant que les vaccins grippaux 2010 ont coûté+&l'élection #MissFrance !',Nan
'J'adore cette chanson. ( vogue -madonna.) #tf1',1
'Vogue - Madonna (chanson dans le Diable s'habille en Prada ce soir sur TF1) http://t.co/yBRKsfw1',Nan
'Le Dimanche soir #TF1 il envoi des bon films...Gt censser les boycotte après Miss France #MaisBon...',1
'J'adore sa robe #TF1 !',1
'@ #Lorie_ j'ai eu peur qu'elle nous sorte un #sein lors de la soirée #MissFrance.',Nan
'L'ex co-présentateur de Miss France sur TF1 anime la cérémonie Miss Nationale ! http://t.co/h48MqAu6 #Morandini',Nan
'2 chansons et déjà la pub. Ces anglais sont pires que TF1_ damn',Nan
'#MISSfrance Delphine Wespiser',Nan
'#MissPrestigeNational On peut voir dans le jury une ancienne dauphine de #MissFrance Sophie Vouzelaud (La Miss malentendante)',Nan
'J'ai pas encore vu la gueule à MissFrance mais on m'a dit Miss France + Téléthon = Miss Thon. C'est vrai ?',Nan
'#manipulations sur #france5_ c'est autre chose que la bouse d'élection de #missfrance !!!',0
'je finalement son ex patron car le sourire #lediableshabilleenPrada #TF1',Nan
'OMG les TT de Singapour "Happy Birthday Kwon Yuri" _ "Jay Stomp"_ "EunTeuk DJ" _ "Inkigayo" & "Sukira". Ici y'a quoi ?Eve Angeli_ TF1 etc...',Nan
'Miss Centre 2011 - Miss France 2012 - MYTF1 http://t.co/ktf94JBP',Nan
'( Roooh la chanson des enfoirés . J'adore . #tf1 . )',1
'Miss Cote d'Azur 2011 - Miss France 2012 - MYTF1 http://t.co/2vM8zukb',Nan
'#parlelafrancesurtwitter "@yoni0000: je finalement son ex patron car le sourire #lediableshabilleenPrada #TF1"',Nan
'Y'a la chanson des enfoirés sur #TF1 et là .. ZAZ ! Vision d'horreur !',Nan
'Miss Languedoc 2011 - Miss France 2012 - MYTF1 http://t.co/LmAL78yw',Nan
'Miss Réunion 2011 - Miss France 2012 - MYTF1 http://t.co/94pyDPd5',Nan
'j'reviens sur #MissFrance non mais Miss réunion était parfaite! l'autre est venue tt gâché avc c associations là!! 1/2',1
'Je veux pas faire mauvaise langue mais Miss Reunion est plus jolie que Miss Alsace aka #MISSFRANCE_ elle méritait beaucoup plus que l'autre!',0
'Miss Cerdagne Roussillon élue #MissPrestigeNational ! Mouais...je préfère les cheveux rouges de #MissFrance',1
'SINON. #MissPrestigeNational réussit L'EXPLOIT : trouver une #MissBretagne encore + moche que celle de #MissFrance. http://t.co/ac907RoL',0
'Maintenant que la nouvelle miss France est élue_ y'a plus qu'à attendre le prochain scandale. #missAlsace #missFrance',Nan
'Je connais qqn qui connait un des danseurs de #missFrance ! Eh ouais.. #jailebraslong',Nan
'Et #missFrance est Miss Alsace !!!!!!!!!',Nan
'Laurie Thilmann #missFrance 2011 va me manquer.. J'espere qu'elle sera miss Europe ! #3615mavie',Nan
'Pourquoi c'est ma favorite de #MissPrestigeNational qui gagne alors que ma favorite de #MissFrance ne gagne pas ? #FAIL #RoussillonForEver',Nan
'Mélenchon appelle à "ne pas s'enfermer" dans un "tête à tête" avec Merkel - Politique - TF1 News http://t.co/7xRZVDJp',Nan
'krkrkr Miss Martinique est 5ème dauphine de #MissFrance http://t.co/1M4qv4aP',Nan
'Charlène Civault finalement 5eme dauphine à Miss France et prix de la sympathie! Elle le mérite grandement!!!! #MissFrance #MissMartinique',1
'@ManonDream J'suis accord Miss Alsace est bien C'est elle que je voulais voir gagné #missfrance Dommage qu'elle représente pas ma région',1
'Delphine Wespiser avec @Brunofunradio en direct sur Fun Radio #missfrance http://t.co/EbWr264z',Nan
'Regarde: Miss Alsace est Miss France 2012 ( #wattv ) http://t.co/c2RXUJ3D via @tf1etvous',Nan
'J'ai un ticket avec # MissFrance qui m'a fait un grand sourire avant de quitter #TF1 http://t.co/wxLj882K',Nan
'J'ai surement un ticket avec #MissFrance qui m'a fait un grand sourire avant de quitter #TF1 http://t.co/wxLj882K',Nan
'TF1 _ chaîne du truqué : Star Ac_ Miss France_ Secret Story_ Koh-Lanta et maintenant #NMA',Nan
'Armor Lux s'offre une #MissFrance_ @LauryThilleman_ comme première égérie - Le Figaro http://t.co/lrPz6sch #textile',Nan
'Ca y'est la France a élu sa nouvelle Miss France ! Alors_ qu'en pensez-vous ? #MF #missfrance',Nan
'Bonjour à tous. On commence avec la réaction de la première dauphine à l'élection #missfrance : http://t.co/KoOvbtLq',Nan
'Hier sur http://t.co/ybJjxwxX vous avez adoré l'article " #MissFrance 2012 is Miss Alsace Delphine Wespiser" http://t.co/JwO8uB9j',Nan
'@MenardMalika Et tu devrais rester #missfrance à vie Malika ! D'une car tu es magnifique_ et par le choix de tes parents pour ton prénom :)',1
'Y a pas à dire_ on a une belle Miss France cette année ! #MissFrance #FunRadio http://t.co/qi98ZhfP',1
'Vient de se délecter d'une redif de L'itv de #missfrance . Bon franchement les gars_ c'est le moment de rendre l'Alsace aux Allemands.',Nan
'Fin de la Polémique! urefansNews: Miss France 2012 : non_ #DelphineWespiser n'est pas vraiment rousse: http://t.co/qYuMAf4S #MissFrance',Nan
'#missfrance 2012 : « M’engager_ comme mon modèle Brigitte Bardot ». Photos_ interviews... retour sur l'élection http://t.co/f9KJZkna',Nan
'Miss France 2012 sera à 13h sur le plateau de #TF1',Nan
'Regarde: Miss Alsace est Miss France 2012 ( #wattv ) http://t.co/rte2Tpfx via @tf1etvous',Nan
'Jean-Pierre Raffarin sera l'invité du JT de #TF1 ce soir. L'ancien premier ministre répondra aux questions de Laurence Ferrari',Nan
'Quand TV Mag_ partenaire de la soirée #missfrance tire a vue sur l'élection perso je trouve ca drole ! http://t.co/Qn6Dj6So',Nan
'Y a un peu de monde a la sortie de l'Avenue pour Delphine Wespiser #missfrance et @SylvieTellier http://t.co/c84ZpBKR',Nan
'#MissFrance #2012 #Alsace_ Delphine Wespiser http://t.co/iw3OoF0h via @sexyradio',Nan
'fan de Delphine Wespiser_ vous pourrez la TVchecker à 13h00 au JT #TF1 puis à 18h45 #Morandini #Direct8 cc @missfrance2012 @morandiniblog',1
'"Sylvie Tellier_ #cyborg au regard mort" : violente et inattendue charge du Figaro contre #missfrance -- http://t.co/jgoC9cJw',Nan
'Et Bimm Miss France http://t.co/vUvHDo5B #MissFrance #Potiche',0
'@Laurythilleman j'aime ton pays #Breizh malgré la pluie de ce weekend_ j'ai envie de revenir avec le soleil. Kenavo #missfrance 2011 à vie !',0
'Miss France 2012 invitée du JT de 13h00 de TF1 ce midi http://t.co/qHN7G2W7',Nan
'Miss France 2012_ ses premières heures - Vidéo replay de l'annee 2012 de l'émission Election de Miss France 2012 - TF1 http://t.co/Se2XtQAc',Nan
'Miss France dans le JT de TF1_ elle est magnifique !!!',1
'Miss France 2012 sur le 13h de TF1!',Nan
':o Quelle est belle la Miss France sur #TF1 avec JPP',1
'Miss France au JT de TF1. Elle est hyper a l'aise pour ses premiers plateaux n'empêche!',1
'Publicité: Voilà ce qu'a rapporté l'élection de Miss France 2012 à TF1: A partir de l'étude du Chiffre d'Affaire... http://t.co/AI4jk6K4',Nan
'Miss France! #TF1',Nan
'Suite à la bêtise nationale_ on se retrouve avec deux Miss France dont une fausse rousse qui parle un dialecte alsacien... #MissFrance',Nan
'Slechte studieresultaten? Dan betaal je maar wat meer voor je kot (TF1) http://t.co/DJ8uZM9k via @TF1News_Select',Nan
'Miss France a eu droit à son blanchiment des dents! #Journal #InfoDuJour #MissFrance #TF1',0
'Mới xem TF1 có em Delphine Wespiser xinh vãi =p~',Nan
'BZH ! "@MaxTrinel : Rendez-nous @LauryThilleman ! #MissFrance"',Nan
'Les 1er mots de Miss Alsace : " Zalut ! Auchourt'hui est un krand chour : fous m'afez élue Miss Vrance !" #PatrickBessonStaïle #missfrance',Nan
'JT TF1 : Zoom sur Nancy_ la perle de la Lorraine - Le journal du Week-end - Replay http://t.co/jjJ3xoAE',Nan
'TÉLÉVISION - BILAN - "Miss France 2012" rapporte 5_3 M€ brut H.T. à TF1 http://t.co/gmE3GiEn',Nan
'"Dracula"_ c'est l'histoire de vampires qui dansent - Le journal du Week-end - Replay http://t.co/J7pNFnVR',Nan
'La tâche va être dure pour nous faire oublier @LauryThilleman : http://t.co/ts7Nz2L6 #SUP #missfrance',Nan
'les portes paroles de Greenpeace sont bien mieux que les Missfrance_ à tout points de vues !',0
'CASINO : Aucun signal de baisse à très court terme - TF1: CASINO : Aucun signal de baisse à très court termeTF1L... http://t.co/FeGuPzDJ',Nan
'L'article de TV Mag sur Miss France bien présent sur Yahoo #missfrance #tvmag #yahoo http://t.co/euWB1i8i',Nan
'Bonjour Twitter pourrais-tu checker mon statut d'il y a 15 jours a propos de Miss Alsace Svp #Dips #Visionary #MissFrance',Nan
'Fun Radio_ LCI_ Europe 1_ TF1 et ce soir C+ pour Le Grand Journal avec Delphine Wespiser #missfrance @SylvieTellier et Monsieur Alain Delon',Nan
'Dr House : Hugh Laurie ne connait rien à la médecine ! - News Dr House - TF1 http://t.co/yEQGlI7k',Nan
'Miss France 2012 : plus de 5 millions d'euros de pub gagnés pour TF1 http://t.co/wvPuMrtd',Nan
'Miss France dit bonjour en alsacien au JT de 13h J'ADORE http://t.co/6NYKn6sy via @TF1News_Select #leslanguesrégionalescglamour',1
'Attention_ #GuerreDesMiss ce soir sur CANAL+ ! Geneviève de Fontenay au #LPJ VS #MissFrance 2012_ Sylvie Tellier et Alain Delon au #LGJ !',Nan
'Mickael Picard "Miss France C'est le resultat d'un rapport sexuel entre belzebuth et un renard!!!" #missfrance #2012',Nan
'Luc #Mandret n'en revient pas : Miss France est rousse #MissFrance',Nan
'Qui préférez-vous : Miss France ou Miss Nationale 2012 ? http://t.co/f1gTL4fp #missfrance',Nan
'Alors c'est laquelle que vous préférez Miss France la rousse ? Ou Miss Prestige National la blonde ? #missfrance VS #missprestigenational',Nan
'Miss France ou Miss prestige nationale ? #MissFrance http://t.co/7Pmisrzb',Nan
'Miss France 2012 : Regardez Delphine Wespiser au 13h de TF1! http://t.co/TwNRz7FZ',Nan
'Ça promet sur @canalplus : Geneviève de Fontenay dans #LPJ VS #MissFrance 2012 _ Sylvie Tellier et Alain Delon dans #LGJ ! #GuerreDesMiss',Nan
'#toploisirs Publicité: Voilà ce qu'a rapporté l'élection de Miss France 2012 à TF1: A partir de l'étude du... http://t.co/eVf9FX4c #News',Nan
'@MsieurO c'est migggnoooonnnn http://t.co/6DJx0WNk',Nan
'déçut de mon week-end _mes deux miss n'ont pas gagné leurs érections que ce soit Miss France sur TF1 et Miss prestige national sur Facebook',Nan
'Et dans La Suite : Faites plus ample connaissance avec #MissFrance 2012_ Delphine Wespiser_ accompagnée d'Alain Delon et @SylvieTellier #LGJ',Nan
'#MissFrance 2012_ Alain #Delon et Sylvie Tellier dans #LGJ... Bon et bien moi je sors faire des courses. #nullepartailleursmemanque',Nan
'#nw #LGJ avec @FerryLuc_ Paul Moreira_ @Romain_CHARLES_ #MissFrance 2012_ Alain Delon_ @SylvieTellier et Coeur de Pirate !',Nan
': Miss #Martinique « J'avais le potentiel pour être dans les 5 » #Missfrance #missfrance2012 http://t.co/bnVKQnLT”// et Tok ça c BA zot',Nan
'“@bienglace: Miss France 2012 rapporte à TF1 5_3 millions d'euros de pub pour 118 spots http://t.co/dHfyAKKA” cc@karllorand &lt_&lt_ pas d impact?',Nan
'Pauvres Miss Limousin_ Miss Auvergne et Miss Centre ... L'air du temps: http://t.co/CYKEcpZU #MissFrance',Nan
'Miss France : "sans mon discours_ je n'aurais pas gagné" - TF1 :: http://t.co/Ee3gm956 http://t.co/oPlWJXYJ',Nan
'Miss France : Laury_ Malika_ Chloé... les brunes super stars jusqu'à Delphine !: Le 3 décembre_ la chaîne TF1 ... http://t.co/r1RFykSr',Nan
'Je comprends toujours pas l'intérêt d'élire 2 Miss France même si l'autre porte un autre nom... #MissFrance',Nan
'#breakingnews Laury Thilleman #missfrance a été la babysitter du neveu de #BenoîtHamon #lepetitjournal',Nan
'Vous vous souvenez de Miss Bretagne? (Celle que tlmd applaudissez pcq elle ds sa ville) Elle a un air de famille avec Rafarin #tf1',0
'Miss Alsace 2011 - Miss France 2012 - MYTF1 http://t.co/l7ftM5GI',Nan
'Une robe jauuuuuune mais poukwaaaa #MissFrance #LGJ',Nan
'C'est quand même pas toutes les putes de France qui peuvent se targuer d'avoir Alain Delon comme mac. #legrandjournal #missfrance',Nan
'Miss France a les cheveux de la petite sirène #MissFrance',Nan
'Miss France 2012 est vraiment superbe! Vive les (fausses) rousses! #LGJ #MissFrance',0
'Sylvie Tellier_ le robot d'Endemol. Une horreur de langue de bois et d'hypocrisie. Reviens Geneviève. #lgj #missfrance',Nan
'Rooo sérieusement elle est vraiment mignonne la Miss France_ ça fait rien qu'elle soit rousse ! :) #MissFrance',1
'Question : Alain Delon est il aussi gateux que Genevieve ? #missfrance',0
'Miss France est rousse !! Décidément_ tout fout le camp... #missfrance #roux',Nan
'A. Delon est ridicul. Le mec a besoin de Tunes et comme il n'a plus le niveau pour faire du cinéma_ il fait de la merde. #MissFrance',0
'Le bonjour alsacien de Miss France - Magique ! Haha http://t.co/ytn3X7gn',Nan
'Excellent !! “@BisonTeint: Le Figaro assassine Miss France_ se ravise et efface tout | le Bison teint http://t.co/hYkmgacH #missfrance”',Nan
'PPDA gagnait 30000euros/mois sur TF1 et anime une émission sur le pouvoir d'achat.quel spectacle !',Nan
'Jean-Pierre #Raffarin invité du 20H: "On ne sauvera pas l'euro sans l'Allemagne" ITW en intégralité #TF1 VIDEO http://t.co/37wowtGg',Nan
'SNCF: il y aura bien des trains à Noël - Economie - TF1 News :-) http://t.co/DJm8Qzsf',Nan
'Miss france_ cava elle est bien. Simple et jeune (sur cette photo) #MissFrance http://t.co/i1iMWjQD',1
'Libérons #AlainDelon du naufrage des #missFrance',Nan
'A voir: Miss France 2012 sur le plateau du "#GrandJournal" [VIDEO] http://t.co/iGkHh0DW ! J'avoue_Elle est magnifique ici ^^ !!! #MissFrance',1
'On va faire comment quand l'Allemagne demandera l'Alsace contre l'argent qu'ils nous prêteront ? #missfrance',Nan
'@MariePayet aurait dû être notre #missfrance :( déçu mais fier d'elle !! Jtdr !! T'inquiète la roue tourne ...',1
